web-scraper-order,web-scraper-start-url,cards,cards-href,tipo,cidade,bairro,quartos,suites,banheiros,vagas,area_construida,valor
1650141821-357,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=3,"R$ 420.000Parque Residencial CoelhoSobrado em Rio Grande4
quartos1
suíte1
banheiro 6
vagas190
m²DetalhesContatoSO0083-LINL",https://www.lindalvoimoveis.com.br/imovel/sobrado-de-190-m-na-rua-gaspar-de-lemos-parque-residencial-coelho-rio-grande-rs-a-venda-por-420000/SO0083-LINL?from=sale,Sobrado,Rio Grande,Parque Residencial Coelho,4 Quartos,1 Suíte,1 Banheiro,6 Vagas,"190 m²
 Área construída",420000
1650141929-394,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=6,"R$ 850.000Condomínio R$ 450CassinoApartamento em Rio GrandeAgende sua visita!3
quartos1
suíte1
banheiro 1
vaga98
m²DetalhesContatoAP0664-LINL",https://www.lindalvoimoveis.com.br/imovel/apartamento-com-3-dormitorios-a-venda-98-m-por-850000-cassino-rio-grande-rs/AP0664-LINL?from=sale,Apartamento,Rio Grande,Cassino,3 Quartos,1 Suíte,1 Banheiro,1 Vaga,"98 m²
 Área útil",850000
1650141869-374,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=4,"R$ 430.000CassinoCasa em Rio GrandeExcelente imóvel, com toda conforto e qualidade que você merece, infraestrutura e bom gosto nos detalhes.
Gás encanado, madeira das aberturas e portão de  grápia .
Aceita imóvel, terreno, veiculo e estuda possíveis parcelas diretas.
Tudo ao seu alcance na aquisição da casa própria em uma das melhores praias do litoral sul.
Venha fazer uma visita e fechar negocio com um de nossos corretores.2
quartos1
suíte3
banheiros3
vagas160
m²DetalhesContatoCA0048-LINL",https://www.lindalvoimoveis.com.br/imovel/casa-de-160-m-na-rua-antonio-da-fonseca-moraes-cassino-rio-grande-rs-a-venda-por-430000/CA0048-LINL?from=sale,Casa,Rio Grande,Cassino,2 Quartos,1 Suíte,3 Banheiros,3 Vagas,"160 m²
 Área construída",430000
1650141787-345,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=2,"R$ 360.000CassinoCasa em Rio GrandeCasa ampla com quatro dormitórios, sendo uma suíte, sala, copa cozinha, banheiro amplo.
Terreno com ótimas dimensões ( 15 x 45 ), piscina 4 x 8,  duas churrasqueiras.
Uma ótima opção de moradia e lazer á três quadras da praia, duas quadras do terminal rodoviário e pavimentação.
Agende uma visita com um de nossos corretores e venha se maravilhar com as possibilidades deste imóvel.3
quartos1
suíte3
banheiros8
vagas85
m²DetalhesContatoCA0029-LINL",https://www.lindalvoimoveis.com.br/imovel/casa-de-85-m-na-rua-professor-fernando-eduardo-freire-cassino-rio-grande-rs-a-venda-por-360000/CA0029-LINL?from=sale,Casa,Rio Grande,Cassino,3 Quartos,1 Suíte,3 Banheiros,8 Vagas,"85 m²
 Área construída",360000
1650142002-419,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=8,"R$ 1.500.000CentroCasa em Rio GrandeAceita proposta!

Churrasqueira, Sala de Jantar, Cozinha,3
quartos1
suíte3
banheiros2
vagas350
m²DetalhesContatoCA0359-LINL",https://www.lindalvoimoveis.com.br/imovel/casa-de-350-m-na-travessa-joao-touguinha-centro-rio-grande-rs-a-venda-por-1500000/CA0359-LINL?from=sale,Casa,Rio Grande,Centro,3 Quartos,1 Suíte,3 Banheiros,2 Vagas,"350 m²
 Área construída",1500000
1650141879-378,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=4,"R$ 420.000Condomínio R$ 400Cidade NovaApartamento em Rio Grandesou belo ensolarado e muito amplo para um apartamento de 2 dormitórios. na minha sala possuem 2 ambientes que você pode tranquilamente sala estar e jantar. super iluminado e bem sequinho. sou todo em tabuão na parte de meu piso. só o meu dormitório de casal possui 20 m². se você tem um carro, tenho aonde guardá-lo. me considero um apartamento impecável pronto pronto para você entrar e morar. agende sua visita com um de nossos corretores.2
quartos1
suíte1
banheiro 1
vaga120
m²DetalhesContatoAP0319-LINL",https://www.lindalvoimoveis.com.br/imovel/apartamento-de-120-m-na-rua-visconde-do-rio-branco-cidade-nova-rio-grande-rs-a-venda-por-420000/AP0319-LINL?from=sale,Apartamento,Rio Grande,Cidade Nova,2 Quartos,1 Suíte,1 Banheiro,1 Vaga,"120 m²
 Área útil",420000
1650142007-421,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=8,"R$ 1.400.000CassinoCasa em Rio GrandeImperdível para você que quer investir no Balneário Cassino, casa com potencial para pousada são 485 m² de área construída  sob quatro terrenos totalizando 1000 m² de área total, área de lazer com piscina, churrasqueiras.
E ainda oferece: cisterna, oficina, forno à lenha, aquecimento à gás, semi-mobiliada.
Áreas independentes, venha conhecer este imóvel e fechar um ótimo negócio.13
quartos2
suítes10
banheiros3
vagas485
m²DetalhesContatoCA0087-LINL",https://www.lindalvoimoveis.com.br/imovel/casa-de-485-m-na-rua-doutor-cyrio-carlos-campani-cassino-rio-grande-rs-a-venda-por-1400000/CA0087-LINL?from=sale,Casa,Rio Grande,Cassino,13 Quartos,2 Suítes,10 Banheiros,3 Vagas,"485 m²
 Área construída",1400000
1650141754-333,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=1,"R$ 286.200CassinoCasa em Rio GrandeVenha conferir esta casa em boa localização, próximo de calçamento, mercados, escola, e a poucos metros da praia e do acesso ao Cassino pela estrada do Tecon.2
quartos1
suíte2
banheiros3
vagas74
m²DetalhesContatoCA0113-LINL",https://www.lindalvoimoveis.com.br/imovel/casa-de-74-m-na-avenida-nova-atlantica-cassino-rio-grande-rs-a-venda-por-286200/CA0113-LINL?from=sale,Casa,Rio Grande,Cassino,2 Quartos,1 Suíte,2 Banheiros,3 Vagas,"74 m²
 Área construída",286200
1650142011-422,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=8,"R$ 1.300.000CassinoCasa em Rio GrandeUm imóvel diferenciado com terreno de de 1200 metros quadrados, de esquina, na Arroio Grande, quatro quadras da avenida e duas da avenida Atlântica, totalmente arborizado é o que você busca? Então não perca tempo agende uma visita com um de nossos especialistas!
Além de ter um terreno singular, a casa é construída toda em laje, com aberturas grandes o que possibilita a entrada de iluminação natural. Uma bela área de lazer com churrasqueira, espaço gourmet e piscina.
Nós somos especialistas em imóveis no Cassino, e estamos lhe esperando para um melhor atendimento.3
quartos1
suíte3
banheiros7
vagas164
m²DetalhesContatoCA0702-LINL",https://www.lindalvoimoveis.com.br/imovel/casa-de-164-m-na-rua-radialista-dolar-tanus-cassino-rio-grande-rs-a-venda-por-1300000/CA0702-LINL?from=sale,Casa,Rio Grande,Cassino,3 Quartos,1 Suíte,3 Banheiros,7 Vagas,"164 m²
 Área construída",1300000
1650141802-351,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=2,"R$ 340.000CassinoCasa em Rio Grande2
quartos1
suíte1
banheiro 3
vagas114
m²DetalhesContatoCA0537-LINL",https://www.lindalvoimoveis.com.br/imovel/casa-com-2-dormitorios-a-venda-114-m-por-340000-cassino-rio-grande-rs/CA0537-LINL?from=sale,Casa,Rio Grande,Cassino,2 Quartos,1 Suíte,1 Banheiro,3 Vagas,"114 m²
 Área construída",340000
1650141963-405,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=7,"R$ 1.200.000CassinoCasa em Rio Grande3
quartos1
suíte1
banheiro 4
vagas230
m²DetalhesContatoCA0845-LINL",https://www.lindalvoimoveis.com.br/imovel/casa-com-3-dormitorios-a-venda-230-m-por-1200000-cassino-rio-grande-rs/CA0845-LINL?from=sale,Casa,Rio Grande,Cassino,3 Quartos,1 Suíte,1 Banheiro,4 Vagas,"230 m²
 Área construída",1200000
1650141779-343,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=1,"R$ 180.000SenandesCasa em Rio Grande2
quartos1
suíte2
banheiros3
vagas220
m²DetalhesContatoCA0369-LINL",https://www.lindalvoimoveis.com.br/imovel/casa-de-220-m-na-rua-fermino-amaral-senandes-rio-grande-rs-a-venda-por-180000/CA0369-LINL?from=sale,Casa,Rio Grande,Senandes,2 Quartos,1 Suíte,2 Banheiros,3 Vagas,"220 m²
 Área construída",180000
1650141850-368,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=3,"R$ 366.000CassinoSobrado em Rio GrandeOportunidade! Excelente imóvel no Cassino - Loteamento Leivas Otero

Térreo:
- 02 dormitórios (sendo 1 suite)
- Sala de estar c/ lareira
- Banheiro social
- Lavanderia
- Área de serviço
- Churrasqueira
- 02 vagas

 Segundo piso:
- Ampla área Gourmet
- Lavabo
- Terraço ensolarado

- Piso porcelanato, gradeado, sistema à gás, aberturas em alumínio, alarme, cerca elétrica, portão automatizado, aberturas em alumínio e Pergolado.

* Semi mobiliado

- Frente Norte 

- R$375mil - Aceita financiamento2
quartos1
suíte1
banheiro 2
vagas160
m²DetalhesContatoSO0200-LINL",https://www.lindalvoimoveis.com.br/imovel/sobrado-a-venda-160-m-por-366000-cassino-rio-grande-rs/SO0200-LINL?from=sale,Sobrado,Rio Grande,Cassino,2 Quartos,1 Suíte,1 Banheiro,2 Vagas,"160 m²
 Área construída",366000
1650141789-346,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=2,"R$ 350.000QuintaSobrado em Rio GrandeCasa boa para você que quer ficar tranquilo. Localizada no Povo Novo, em Rio Grande, uma ótima zona residencial para relaxar e curtir as belezas da natureza local.2
quartos1
suíte2
banheiros1
vaga64
m²DetalhesContatoSO0004-LINL",https://www.lindalvoimoveis.com.br/imovel/sobrado-de-64-m-na-rodovia-br-471-quinta-rio-grande-rs-a-venda-por-350000/SO0004-LINL?from=sale,Sobrado,Rio Grande,Quinta,2 Quartos,1 Suíte,2 Banheiros,1 Vaga,"64 m²
 Área construída",350000
1650141769-339,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=1,"R$ 230.000BolaxaCasa em Rio GrandeCasa localizada no bolaxa. Excelente imóvel com 03 dormitórios sendo 01 suítes, área gourmet com churrasqueira e fogão a lenha, pátio e 4 vagas de garagem. Ideal para você aproveitar com sua família com no litoral. Zona tranquila e residencial. Agende uma visita e venha conhecer!3
quartos1
suíte1
banheiro 4
vagas150
m²DetalhesContatoCA0236-LINL",https://www.lindalvoimoveis.com.br/imovel/casa-de-150-m-na-rua-a-bolaxa-rio-grande-rs-a-venda-por-230000/CA0236-LINL?from=sale,Casa,Rio Grande,Bolaxa,3 Quartos,1 Suíte,1 Banheiro,4 Vagas,"150 m²
 Área construída",230000
1650141810-354,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=2,"R$ 300.000CassinoSobrado em Rio GrandeÓtimo sobrado com peças amplas no Parque Cassino a meia quadra da avenida Atlântica. Na parte de baixo um dormitório amplo, cozinha ampla, banheiro e garagem. Na parte de cima, sala ampla e um dormitório com suíte.

Agende sua visita2
quartos1
suíte2
banheiros7
vagas84
m²DetalhesContatoSO0041-LINL",https://www.lindalvoimoveis.com.br/imovel/sobrado-de-84-m-na-rua-soedy-wildt-dos-santos-cassino-rio-grande-rs-a-venda-por-300000/SO0041-LINL?from=sale,Sobrado,Rio Grande,Cassino,2 Quartos,1 Suíte,2 Banheiros,7 Vagas,"84 m²
 Área construída",300000
1650142014-423,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=8,"R$ 1.280.000CassinoSobrado em Rio Grande- Exclusividade na Praia do Cassino
 
- Sobrado novo com projeto contemporâneo de alto padrão, na região que mais cresce no Balneário. 

- Muito espaçoso, pátio e jardim junto a uma bela piscina. Na frente, área gourmet completa com churrasqueira, forno e fogão a lenha. Banheiro social. Um belo ambiente para receber os amigos. 

- Garagem fechada para 3 carros e área para mais 2 veículos no espaço do pátio. 

- No andar térreo conta com amplas salas de estar, jantar com lareira e cozinha tipo americana integradas. 1 dormitório, banheiro completo e lavanderia. 

- No segundo pavimento muita iluminação natural, amplas aberturas (PVC), sacada com vista panorâmica e também para a piscina. Sala de TV, 3 dormitórios, sendo uma suíte com closet, banheiro social para atender os dormitórios. 

- Sistema de segurança completo e automatizado, câmeras de monitoramento, alarme e cerca elétrica. 

- Aberturas em PVC e madeira de lei. 

- Persianas automatizadas. 

- Piscina com aquecimento solar e aquecimento a gás na cozinha e banheiros.

- Terreno com 420m² e 292m² área construída.

Mais informacoes: 
53 9 99997465 whatsapp4
quartos1
suíte2
banheiros5
vagas292
m²DetalhesContatoSO0206-LINL",https://www.lindalvoimoveis.com.br/imovel/casa-alto-padrao-na-praia-do-cassino/SO0206-LINL?from=sale,Sobrado,Rio Grande,Cassino,4 Quartos,1 Suíte,2 Banheiros,5 Vagas,"292 m²
 Área construída",1280000
1650141863-372,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=4,"R$ 450.000IPTU R$ 150/mêsParque GuanabaraCasa em Rio Grande-Uma casa completa, pronto para moradia. Cozinha planejada, área gourmet invejável para receber família e amigos. A casa possui também portão eletrônico, grades em todas janelas, piso flutuante nos quartos e porcelanato no restante. Piscina coberta com chapas de policarbonato e iluminação em Led com acabamento em deck de madeira. E para melhorar a casa tem entradas da área de lazer e da garagem dos carros, podendo ser uma salão amplo, para o patio e piscina.

- Possui isolamento acústico, a área social é totalmente isolada da intima. Apenas 4 anos de construção, casa muito nova, feita com tijolos deitados. São 230 m² de área construída. Garagem para 4 carros. Muros altos com 4 metros de altura, serpentina para maior segurança. 

-Não deixe de visitar e conhecer a beleza desse imóvel de perto!

-Só entrar em contato com nossos corretores.3
quartos1
suíte3
banheiros5
vagas230
m²DetalhesContatoCA0565-LINL",https://www.lindalvoimoveis.com.br/imovel/casa-com-3-dormitorios-a-venda-230-m-por-450000-parque-guanabara-rio-grande-rs/CA0565-LINL?from=sale,Casa,Rio Grande,Parque Guanabara,3 Quartos,1 Suíte,3 Banheiros,5 Vagas,"230 m²
 Área construída",450000
1650141986-414,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=7,"R$ 900.000Parque Residencial Salgado FilhoCasa em Rio GrandeAceita financiamento e permuta por imóveis cassino ou Santa Catarina !
Casa  ampla e super bem localizada4
quartos2
suítes1
banheiro 6
vagas305
m²DetalhesContatoCA0988-LINL",https://www.lindalvoimoveis.com.br/imovel/casa-com-4-dormitorios-a-venda-patio-garagem-para-6-carros-e-muito-mais-ver-a-descricao/CA0988-LINL?from=sale,Casa,Rio Grande,Parque Residencial Salgado Filho,4 Quartos,2 Suítes,1 Banheiro,6 Vagas,"305 m²
 Área construída",900000
1650141948-401,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=6,"R$ 650.000CassinoSobrado em Rio GrandeImóvel de bom gosto e praticidade para pessoas exigentes. Localizado na Praia do Cassino próximo de calçamento, mercados, transporte público e a poucos metros da praia, tudo isso em uma casa novíssima construída no final de 2016. Venha conferir!3
quartos1
suíte2
banheiros2
vagas175
m²DetalhesContatoSO0024-LINL",https://www.lindalvoimoveis.com.br/imovel/sobrado-de-175-m-na-rua-herval-do-sul-cassino-rio-grande-rs-a-venda-por-650000/SO0024-LINL?from=sale,Sobrado,Rio Grande,Cassino,3 Quartos,1 Suíte,2 Banheiros,2 Vagas,"175 m²
 Área construída",650000
1650141782-344,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=1,"R$ 170.000Getúlio VargasCasa em Rio GrandeAceita imóvel de menor valor.3
quartos1
suíte2
banheiros1
vaga150
m²DetalhesContatoCA0514-LINL",https://www.lindalvoimoveis.com.br/imovel/casa-de-150-m-na-rua-saul-porto-getulio-vargas-rio-grande-rs-a-venda-por-170000/CA0514-LINL?from=sale,Casa,Rio Grande,Getúlio Vargas,3 Quartos,1 Suíte,2 Banheiros,1 Vaga,"150 m²
 Área construída",170000
1650141920-392,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=5,"R$ 490.000Condomínio R$ 150Cidade NovaApartamento em Rio GrandeSala de Jantar, Área de Servico, Sala de Estar, Cozinha.
Estuda proposta por apartamento de menor valor.
Aceita apartamento de menor valor.3
quartos1
suíte1
banheiro 1
vaga150
m²DetalhesContatoAP0171-LINL",https://www.lindalvoimoveis.com.br/imovel/apartamento-de-150-m-na-rua-dom-bosco-cidade-nova-rio-grande-rs-a-venda-por-490000/AP0171-LINL?from=sale,Apartamento,Rio Grande,Cidade Nova,3 Quartos,1 Suíte,1 Banheiro,1 Vaga,"150 m²
 Área útil",490000
1650141918-391,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=5,"R$ 500.000BolaxaCasa em Rio GrandeLinda casa localizada no Bolaxa, uma quadra da RS 734, com boa frente solar,  casa com ótima distribuição e dependências amplas.
Casa conta com uma super suíte, cozinha com móveis planejados, área de lazer com churrasqueira, quintal, sala de estar, sala de jantar, garagem fechada e muito mais.Para sua segurança a casa conta com sistema de câmeras, aberturas todas com grades, sensores de alarme,  
Agende já uma visita com um de nossos corretores.2
quartos1
suíte2
banheiros3
vagas202
m²DetalhesContatoCA0641-LINL",https://www.lindalvoimoveis.com.br/imovel/casa-de-202-m-na-rua-joao-manoel-paranhos-bolaxa-rio-grande-rs-a-venda-por-500000/CA0641-LINL?from=sale,Casa,Rio Grande,Bolaxa,2 Quartos,1 Suíte,2 Banheiros,3 Vagas,"202 m²
 Área construída",500000
1650141772-340,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=1,"R$ 230.000CassinoSobrado em Rio Grande4
quartos1
suíte1
banheiro 2
vagas160
m²DetalhesContatoSO0176-LINL",https://www.lindalvoimoveis.com.br/imovel/sobrado-de-160-m-na-avenida-luiz-leivas-otero-cassino-rio-grande-rs-a-venda-por-230000/SO0176-LINL?from=sale,Sobrado,Rio Grande,Cassino,4 Quartos,1 Suíte,1 Banheiro,2 Vagas,"160 m²
 Área construída",230000
1650141815-356,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=2,"R$ 295.000CassinoCasa em Rio GrandeSão duas casas sob o mesmo terreno totalmente individualizadas, casa principal de esquina com três dormitórios, sala com lareira, cozinha um banheiro e garagem fechada para dois carros, segunda casa entrada pela rua lateral com uma suíte, sala, cozinha, churrasqueira, lavanderia.
Venha fazer uma visita e fechar ótimos negócios.4
quartos1
suíte2
banheiros4
vagas110
m²DetalhesContatoCA0146-LINL",https://www.lindalvoimoveis.com.br/imovel/casa-de-110-m-na-rua-ferroviario-antonio-de-souza-netto-cassino-rio-grande-rs-a-venda-por-295000/CA0146-LINL?from=sale,Casa,Rio Grande,Cassino,4 Quartos,1 Suíte,2 Banheiros,4 Vagas,"110 m²
 Área construída",295000
1650141885-380,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=4,"R$ 420.000CassinoCasa em Rio GrandeAgende sua visita! 

53 9 99997465 whatsapp4
quartos1
suíte1
banheiro 4
vagas162
m²DetalhesContatoCA0978-LINL",https://www.lindalvoimoveis.com.br/imovel/casa-com-4-dormitorios-a-venda-162-m-por-420000-cassino-rio-grande-rs/CA0978-LINL?from=sale,Casa,Rio Grande,Cassino,4 Quartos,1 Suíte,1 Banheiro,4 Vagas,"162 m²
 Área construída",420000
1650141795-348,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=2,"R$ 350.000CassinoSobrado em Rio GrandeSobrado amplo com ótimo padrão de construção na querência. Agende sua visita!4
quartos1
suíte3
banheiros3
vagas150
m²DetalhesContatoSO0095-LINL",https://www.lindalvoimoveis.com.br/imovel/sobrado-de-150-m-na-avenida-brasil-cassino-rio-grande-rs-a-venda-por-350000/SO0095-LINL?from=sale,Sobrado,Rio Grande,Cassino,4 Quartos,1 Suíte,3 Banheiros,3 Vagas,"150 m²
 Área construída",350000
1650141913-389,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=5,"R$ 500.000CassinoCasa em Rio GrandeLOCALIZAÇÃO PRIVILEGIADA - Casa de esquina, duas quadras da Av. Rio Grande. Agende sua visita!3
quartos1
suíte2
banheiros2
vagas130
m²DetalhesContatoCA0685-LINL",https://www.lindalvoimoveis.com.br/imovel/casa-com-3-dormitorios-a-venda-130-m-por-500000-cassino-rio-grande-rs/CA0685-LINL?from=sale,Casa,Rio Grande,Cassino,3 Quartos,1 Suíte,2 Banheiros,2 Vagas,"130 m²
 Área construída",500000
1650141797-349,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=2,"R$ 350.000CassinoCasa em Rio GrandeImóvel com uma ótima localização, todas as peças bem esposas em breve fotos internas...2
quartos2
suítes4
banheiros4
vagas180
m²DetalhesContatoCA0709-LINL",https://www.lindalvoimoveis.com.br/imovel/casa-de-180-m-na-rua-panambi-cassino-rio-grande-rs-a-venda-por-350000/CA0709-LINL?from=sale,Casa,Rio Grande,Cassino,2 Quartos,2 Suítes,4 Banheiros,4 Vagas,"180 m²
 Área construída",350000
1650141981-412,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=7,"R$ 1.000.000CassinoSobrado em Rio Grande6
quartos1
suíte2
banheiros3
vagas250
m²DetalhesContatoSO0133-LINL",https://www.lindalvoimoveis.com.br/imovel/sobrado-de-250-m-na-rua-santa-vitoria-cassino-rio-grande-rs-a-venda-por-1000000/SO0133-LINL?from=sale,Sobrado,Rio Grande,Cassino,6 Quartos,1 Suíte,2 Banheiros,3 Vagas,"250 m²
 Área construída",1000000
1650141984-413,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=7,"R$ 945.000CassinoCasa em Rio Grande3
quartos1
suíte3
banheiros4
vagas235
m²DetalhesContatoCA0602-LINL",https://www.lindalvoimoveis.com.br/imovel/casa-de-235-m-na-rua-santa-maria-cassino-rio-grande-rs-a-venda-por-945000/CA0602-LINL?from=sale,Casa,Rio Grande,Cassino,3 Quartos,1 Suíte,3 Banheiros,4 Vagas,"235 m²
 Área construída",945000
1650141876-377,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=4,"R$ 424.000CassinoCasa em Rio GrandeO MAR AOS SEUS PÉS ... Linda casa no Cassino, localizada em uma das áreas mais procuradas do bairro. Ideal para quem quer aproveitar a vida bem pertinho da praia para esquecer o stress do dia a dia. A casa tem 03 dormitórios, sendo 01 suíte; Churrasqueiras; 4 vagas cobertas, 2 descobertas de vagas para carro; ampla sala; ampla coziha. Perfeita para morar e/ou veranear. Casa recém reformada. Vem conhecer e se encantar com este lugar de sossego!3
quartos1
suíte2
banheiros6
vagas200
m²DetalhesContatoCA0229-LINL",https://www.lindalvoimoveis.com.br/imovel/casa-de-200-m-na-rua-paulino-modernell-cassino-rio-grande-rs-a-venda-por-424000/CA0229-LINL?from=sale,Casa,Rio Grande,Cassino,3 Quartos,1 Suíte,2 Banheiros,6 Vagas,"200 m²
 Área construída",424000
1650141937-397,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&suites=1+&vagas=1+&banheiros=1+&ordenar=menor-valor&pagina=6,"R$ 820.000Cidade NovaCasa em Rio GrandePensando em morar bem, com conforto e qualidade? 
Esta bela casa lhe proporcionará isso. Com todo conforto. Espaço gourmet sensacional! Para vocÊ juntar amigos e família e aproveiutar. Além de ampla gharagem, que viabiliza você caso queira, até ter negocio, comércio.3
quartos3
suítes4
banheiros5
vagas400
m²DetalhesContatoCA0769-LINL",https://www.lindalvoimoveis.com.br/imovel/belissima-casa-cidade-nova/CA0769-LINL?from=sale,Casa,Rio Grande,Cidade Nova,3 Quartos,3 Suítes,4 Banheiros,5 Vagas,"400 m²
 Área construída",820000
