web-scraper-order,web-scraper-start-url,cards,cards-href,tipo,cidade,bairro,quartos,suites,banheiros,vagas,area_construida,valor
1650231367-145,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=13,Detalhes,https://www.lindalvoimoveis.com.br/imovel/apartamento-de-500-m-na-estrada-roberto-socoowski-vila-sao-joao-rio-grande-rs-a-venda-por-1450000/AP0388-LINL?from=sale,Apartamento,Rio Grande,Vila São João,2 Quartos,0,1 Banheiro,6 Vagas,"500 m²
 Área útil",1450000
1650231237-122,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=11,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-de-145-m-na-rua-visconde-do-rio-grande-cidade-nova-rio-grande-rs-a-venda-por-430000/CA0859-LINL?from=sale,Casa,Rio Grande,Cidade Nova,3 Quartos,0,3 Banheiros,4 Vagas,"145 m²
 Área construída",430000
1650230568-4,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=1,Detalhes,https://www.lindalvoimoveis.com.br/imovel/nao-aceita-financimento-casa-residencial-a-venda-vila-maria-rio-grande/CA0335-LINL?from=sale,Casa,Rio Grande,Vila Maria,2 Quartos,0,1 Banheiro,1 Vaga,"60 m²
 Área construída",120000
1650230846-53,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=5,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-de-80-m-na-rua-elik-wolf-i-vila-senandes-rio-grande-rs-a-venda-por-200000/CA0044-LINL?from=sale,Casa,Rio Grande,Vila Senandes,3 Quartos,0,1 Banheiro,2 Vagas,"80 m²
 Área construída",200000
1650231085-96,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=8,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-com-2-dormitorios-a-venda-90-m-por-280000-cassino-rio-grande-rs/CA0804-LINL?from=sale,Casa,Rio Grande,Cassino,2 Quartos,0,2 Banheiros,2 Vagas,"90 m²
 Área construída",280000
1650230778-41,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=4,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-de-150-m-na-rua-vereador-alfredo-cassahy-cassino-rio-grande-rs-a-venda-por-190000/CA0201-LINL?from=sale,Casa,Rio Grande,Cassino,1 Quarto,0,2 Banheiros,1 Vaga,"150 m²
 Área construída",190000
1650230861-56,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=5,Detalhes,https://www.lindalvoimoveis.com.br/imovel/oportunidade-no-cassino-casa-com-2-dormitorios-50-m-por-190000-cassino-rio-grande-rs/CA0764-LINL?from=sale,Casa,Rio Grande,Cassino,2 Quartos,0,1 Banheiro,1 Vaga,"50 m²
 Área construída",195000
1650230726-32,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=3,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-com-2-dormitorios-a-venda-54-m-por-170000-bolaxa-rio-grande-rs/CA0939-LINL?from=sale,Casa,Rio Grande,Bolaxa,2 Quartos,0,1 Banheiro,6 Vagas,"54 m²
 Área construída",170000
1650231331-139,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=12,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-de-200-m-na-rua-gomes-freire-centro-rio-grande-rs-a-venda-por-500000/CA0385-LINL?from=sale,Casa,Rio Grande,Centro,5 Quartos,0,2 Banheiros,1 Vaga,"200 m²
 Área construída",500000
1650230856-55,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=5,Detalhes,https://www.lindalvoimoveis.com.br/imovel/barbada-casa-com-2-dormitorios-a-venda-50-m-por-195000-parque-guanabara-rio-grande-rs/CA0977-LINL?from=sale,Casa,Rio Grande,Cassino,2 Quartos,0,1 Banheiro,1 Vaga,"50 m²
 Área construída",195000
1650231075-94,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=8,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-de-180-m-na-rua-cento-e-vinte-e-sete-vila-senandes-rio-grande-rs-a-venda-por-280000/CA0207-LINL?from=sale,Casa,Rio Grande,Vila Senandes,3 Quartos,0,3 Banheiros,3 Vagas,"180 m²
 Área construída",280000
1650230793-44,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=4,Detalhes,https://www.lindalvoimoveis.com.br/imovel/sobrado-no-bgv-aceita-permuta-por-ap-proximo-ao-ife/SO0204-LINL?from=sale,Sobrado,Rio Grande,Getúlio Vargas,2 Quartos,0,1 Banheiro,1 Vaga,"20 m²
 Área construída",180000
1650230877-59,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=5,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-com-2-dormitorios-para-reforma-cassino-rio-grande-rs/CA0680-LINL?from=sale,Casa,Rio Grande,Cassino,2 Quartos,0,2 Banheiros,3 Vagas,"220 m²
 Área construída",190000
1650231399-151,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=13,Detalhes,https://www.lindalvoimoveis.com.br/imovel/apartamento-de-140-m-na-rua-carlos-gomes-centro-rio-grande-rs-a-venda-por-720000/AP0577-LINL?from=sale,Apartamento,Rio Grande,Centro,3 Quartos,0,3 Banheiros,1 Vaga,"140 m²
 Área útil",720000
1650230773-40,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=4,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-com-2-dormitorios-a-venda-70-m-por-190000-cassino-rio-grande-rs/CA0697-LINL?from=sale,Casa,Rio Grande,Cassino,2 Quartos,0,11 Banheiros,6 Vagas,"70 m²
 Área construída",190000
1650230747-36,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=3,Detalhes,https://www.lindalvoimoveis.com.br/imovel/apartamento-de-65-m-na-avenida-italia-vila-maria-jose-rio-grande-rs-a-venda-por-160000/AP0107-LINL?from=sale,Apartamento,Rio Grande,Vila Maria José,3 Quartos,0,1 Banheiro,1 Vaga,"65 m²
 Área útil",160000
1650230621-13,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=2,Detalhes,https://www.lindalvoimoveis.com.br/imovel/sobrado-de-54-m-na-rodovia-br-471-quinta-rio-grande-rs-a-venda-por-160000/SO0003-LINL?from=sale,Sobrado,Rio Grande,Quinta,3 Quartos,0,1 Banheiro,3 Vagas,"54 m²
 Área construída",160000
1650230563-3,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=1,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-de-70-m-na-rua-neto-antonio-nossa-senhora-dos-navegantes-rio-grande-rs-a-venda-por-125000/CA0505-LINL?from=sale,Casa,Rio Grande,Nossa Senhora dos Navegantes,2 Quartos,0,1 Banheiro,1 Vaga,"70 m²
 Área construída",125000
1650231002-81,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=7,Detalhes,https://www.lindalvoimoveis.com.br/imovel/apartamento-de-55-m-na-avenida-presidente-vargas-vila-juncao-rio-grande-rs-a-venda-por-255000/AP0083-LINL?from=sale,Apartamento,Rio Grande,Vila Junção,2 Quartos,0,1 Banheiro,1 Vaga,"55 m²
 Área útil",255000
1650230986-78,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=7,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-de-90-m-na-rua-padre-antonio-carlos-carvalho-leitao-bolaxa-rio-grande-rs-a-venda-por-270000/CA0902-LINL?from=sale,Casa,Rio Grande,Bolaxa,2 Quartos,0,1 Banheiro,4 Vagas,"90 m²
 Área construída",270000
1650230929-68,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=6,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-de-85-m-na-rua-oswaldo-dos-santos-farias-cassino-rio-grande-rs-a-venda-por-220000/CA0234-LINL?from=sale,Casa,Rio Grande,Cassino,1 Quarto,0,1 Banheiro,6 Vagas,"85 m²
 Área construída",220000
1650231336-140,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=12,Detalhes,https://www.lindalvoimoveis.com.br/imovel/excelente-localizacao-no-cassino-sobrado-com-7-dormitorios-270-m-venda-por-600000-ou-aluguel-por-mes-cassino-rio-grande-rs/SO0192-LINL?from=sale,Sobrado,Rio Grande,Cassino,7 Quartos,0,3 Banheiros,4 Vagas,"270 m²
 Área construída",495000
1650230950-72,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=6,Detalhes,https://www.lindalvoimoveis.com.br/imovel/apartamento-com-2-dormitorios-a-venda-60-m-por-220000-sao-paulo-rio-grande-rs/AP0539-LINL?from=sale,Apartamento,Rio Grande,São Paulo,2 Quartos,0,1 Banheiro,1 Vaga,"60 m²
 Área útil",220000
1650230689-25,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=3,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-de-120-m-na-rua-padre-feijo-cidade-nova-rio-grande-rs-a-venda-por-180000/CA0453-LINL?from=sale,Casa,Rio Grande,Cidade Nova,2 Quartos,0,1 Banheiro,1 Vaga,"120 m²
 Área construída",180000
1650230757-37,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=4,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-com-2-dormitorios-a-venda-134-m-por-190000-vila-sao-miguel-rio-grande-rs/CA0932-LINL?from=sale,Casa,Rio Grande,Vila São Miguel,2 Quartos,0,1 Banheiro,1 Vaga,"134 m²
 Área construída",190000
1650231279-130,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=11,Detalhes,https://www.lindalvoimoveis.com.br/imovel/aceita-troca-por-ap-no-centro-com-3-dormitorios-com-elevador-e-garagem-casa-super-bem-localizada-na-rua-duque-de-caxias/CA0943-LINL?from=sale,Casa,Rio Grande,Centro,3 Quartos,0,2 Banheiros,1 Vaga,"260 m²
 Área construída",380000
1650230976-76,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=7,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-de-120-m-na-rua-do-riacho-cassino-rio-grande-rs-a-venda-por-270000/CA0109-LINL?from=sale,Casa,Rio Grande,Cassino,2 Quartos,0,2 Banheiros,2 Vagas,"120 m²
 Área construída",270000
1650231273-129,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=11,Detalhes,https://www.lindalvoimoveis.com.br/imovel/sobrado-de-85-m-na-rua-das-palmeiras-cassino-rio-grande-rs-a-venda-por-390000/SO0183-LINL?from=sale,Sobrado,Rio Grande,Cassino,2 Quartos,0,1 Banheiro,5 Vagas,"85 m²
 Área construída",390000
1650231310-135,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=12,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-de-180-m-na-rua-elik-wolf-ii-vila-senandes-rio-grande-rs-a-venda-por-550000/CA0523-LINL?from=sale,Casa,Rio Grande,Vila Senandes,3 Quartos,0,2 Banheiros,17 Vagas,"180 m²
 Área construída",550000
1650231028-85,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=8,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-de-230-m-na-avenida-dos-bandeirantes-vila-juncao-rio-grande-rs-a-venda-por-300000/CA0307-LINL?from=sale,Casa,Rio Grande,Vila Junção,2 Quartos,0,1 Banheiro,4 Vagas,"230 m²
 Área construída",300000
1650230668-22,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=2,Detalhes,https://www.lindalvoimoveis.com.br/imovel/apartamento-de-48-m-na-estrada-roberto-socoowski-vila-sao-miguel-rio-grande-rs-a-venda-por-137800/AP0287-LINL?from=sale,Apartamento,Rio Grande,Vila São Miguel,2 Quartos,0,1 Banheiro,1 Vaga,"48 m²
 Área útil",137800
1650230892-61,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=6,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-com-3-dormitorios-a-venda-120-m-por-250000-vila-sao-joao-rio-grande-rs/CA0449-LINL?from=sale,Casa,Rio Grande,Vila São João,3 Quartos,0,1 Banheiro,1 Vaga,"120 m²
 Área construída",250000
1650230715-30,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=3,Detalhes,https://www.lindalvoimoveis.com.br/imovel/apartamento-de-47-m-na-estrada-roberto-socoowski-vila-sao-joao-rio-grande-rs-a-venda-por-170000/AP0613-LINL?from=sale,Apartamento,Rio Grande,Vila São João,2 Quartos,0,1 Banheiro,1 Vaga,"47 m²
 Área útil",170000
1650230710-29,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=3,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-com-3-dormitorios-230-m-venda-por-175000-ou-aluguel-por-1300-mes-parque-marinha-rio-grande-rs/CA0870-LINL?from=sale,Casa,Rio Grande,Parque Marinha,3 Quartos,0,2 Banheiros,2 Vagas,"230 m²
 Área construída",175000
1650230574-5,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=1,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-de-65-m-na-rua-do-quartel-cassino-rio-grande-rs-a-venda-por-120000/CA0112-LINL?from=sale,Casa,Rio Grande,Cassino,2 Quartos,0,1 Banheiro,1 Vaga,"65 m²
 Área construída",120000
1650230799-45,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=4,Detalhes,https://www.lindalvoimoveis.com.br/imovel/180-mil-aceita-financiamento-casa-2d-com-patio/CA0947-LINL?from=sale,Casa,Rio Grande,Parque Residencial São Pedro,2 Quartos,0,1 Banheiro,1 Vaga,"60 m²
 Área construída",180000
1650231216-119,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=10,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-de-120-m-na-alameda-vereador-alberto-martins-da-silva-cassino-rio-grande-rs-a-venda-por-350000/CA0237-LINL?from=sale,Casa,Rio Grande,Cassino,2 Quartos,0,1 Banheiro,6 Vagas,"120 m²
 Área construída",350000
1650230960-73,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=7,Detalhes,https://www.lindalvoimoveis.com.br/imovel/otima-casa-com-3-dorm-piscina-terreno-30-x-100-aceita-veiculo-ou-chacara-na-regiao-de-pelotas-ate-350-mil/CA0917-LINL?from=sale,Casa,Rio Grande,Sitio Santa Cruz,3 Quartos,0,1 Banheiro,2 Vagas,"150 m²
 Área construída",275000
1650230589-8,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=1,Detalhes,https://www.lindalvoimoveis.com.br/imovel/barbada-so-110-mil-so-venda-aceita-proposta/SO0203-LINL?from=sale,Sobrado,Rio Grande,Vila Maria José,2 Quartos,0,1 Banheiro,1 Vaga,"52 m²
 Área construída",110000
1650231284-131,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=11,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-de-110-m-na-rua-paulino-modernell-cassino-rio-grande-rs-a-venda-por-380000/CA0138-LINL?from=sale,Casa,Rio Grande,Cassino,4 Quartos,0,2 Banheiros,6 Vagas,"110 m²
 Área construída",380000
1650230788-43,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=4,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-de-96-m-na-avenida-brasil-cassino-rio-grande-rs-a-venda-por-190000/CA0306-LINL?from=sale,Casa,Rio Grande,Cassino,2 Quartos,0,1 Banheiro,2 Vagas,"96 m²
 Área construída",190000
1650230997-80,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=7,Detalhes,https://www.lindalvoimoveis.com.br/imovel/sobrado-de-120-m-na-rua-francisco-marques-centro-rio-grande-rs-a-venda-por-260000/SO0127-LINL?from=sale,Sobrado,Rio Grande,Centro,2 Quartos,0,2 Banheiros,1 Vaga,"120 m²
 Área construída",260000
1650230882-60,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=5,Detalhes,https://www.lindalvoimoveis.com.br/imovel/recanto-de-portugal/AP0671-LINL?from=sale,Apartamento,Rio Grande,Cidade Nova,2 Quartos,0,1 Banheiro,1 Vaga,"59 m²
 Área útil",190000
1650230658-20,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=2,Detalhes,https://www.lindalvoimoveis.com.br/imovel/apartamento-de-47-m-na-estrada-roberto-socoowski-vila-sao-joao-rio-grande-rs-a-venda-por-149900/AP0193-LINL?from=sale,Apartamento,Rio Grande,Vila São João,2 Quartos,0,1 Banheiro,1 Vaga,"47 m²
 Área útil",149900
1650231201-116,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=10,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-de-170-m-na-rua-gomes-freire-centro-rio-grande-rs-a-venda-por-350000/CA0907-LINL?from=sale,Casa,Rio Grande,Centro,3 Quartos,0,2 Banheiros,1 Vaga,"170 m²
 Área construída",350000
1650230825-49,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=5,Detalhes,https://www.lindalvoimoveis.com.br/imovel/vendo-apartamento-no-condominio-marcilio-dias/AP0676-LINL?from=sale,Apartamento,Rio Grande,Vila Junção,2 Quartos,0,1 Banheiro,1 Vaga,"55 m²
 Área útil",212000
1650231211-118,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=10,Detalhes,https://www.lindalvoimoveis.com.br/imovel/apartamento-de-59-m-na-rua-caramuru-cidade-nova-rio-grande-rs-a-venda-por-350000/AP0134-LINL?from=sale,Apartamento,Rio Grande,Cidade Nova,3 Quartos,0,1 Banheiro,2 Vagas,"59 m²
 Área útil",350000
1650231321-137,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=12,Detalhes,https://www.lindalvoimoveis.com.br/imovel/sobrado-de-259-m-na-rua-julio-de-castilhos-cassino-rio-grande-rs-a-venda-por-530000/SO0040-LINL?from=sale,Sobrado,Rio Grande,Cassino,5 Quartos,0,3 Banheiros,3 Vagas,"259 m²
 Área construída",530000
1650230647-18,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=2,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-de-80-m-na-rua-onze-cassino-rio-grande-rs-a-venda-por-150000/CA0167-LINL?from=sale,Casa,Rio Grande,Cassino,4 Quartos,0,2 Banheiros,5 Vagas,"80 m²
 Área construída",150000
1650231289-132,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=11,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-com-2-dormitorios-a-venda-98-m-cassino-rio-grande-rs/CA0818-LINL?from=sale,Casa,Rio Grande,Cassino,2 Quartos,0,1 Banheiro,1 Vaga,"98 m²
 Área construída",380000
1650231138-105,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=9,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-de-36-m-na-rua-dezenove-cassino-rio-grande-rs-a-venda-por-320000/CA0104-LINL?from=sale,Casa,Rio Grande,Cassino,2 Quartos,0,1 Banheiro,2 Vagas,"36 m²
 Área construída",320000
1650231248-124,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=11,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-de-100-m-na-rua-paulino-modernell-cassino-rio-grande-rs-a-venda-por-424000/CA0096-LINL?from=sale,Casa,Rio Grande,Cassino,5 Quartos,0,4 Banheiros,3 Vagas,"100 m²
 Área construída",424000
1650231300-133,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=12,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-de-170-m-na-avenida-vereador-candido-cozza-sobrinho-cassino-rio-grande-rs/CA0249-LINL?from=sale,Casa,Rio Grande,Cassino,2 Quartos,0,1 Banheiro,4 Vagas,"170 m²
 Área construída",NaN
1650231190-114,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=10,Detalhes,https://www.lindalvoimoveis.com.br/imovel/sobrado-de-120-m-na-rua-trinta-e-cinco-cassino-rio-grande-rs-a-venda-por-360000/SO0001-LINL?from=sale,Sobrado,Rio Grande,Cassino,3 Quartos,0,2 Banheiros,4 Vagas,"120 m²
 Área construída",360000
1650230663-21,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=2,Detalhes,https://www.lindalvoimoveis.com.br/imovel/apartamento-com-1-dormitorio-a-venda-55-m-por-140000-vila-juncao-rio-grande-rs/AP0629-LINL?from=sale,Apartamento,Rio Grande,Vila Junção,1 Quarto,0,1 Banheiro,1 Vaga,"55 m²
 Área útil",140000
1650230866-57,https://www.lindalvoimoveis.com.br/imoveis/a-venda/rio-grande?quartos=1+&preco-de-venda=1+&area=1+&banheiros=1+&suites=0&vagas=1+&ordenar=menor-valor&pagina=5,Detalhes,https://www.lindalvoimoveis.com.br/imovel/casa-com-2-dormitorios-a-venda-por-191000-bairro-getulio-vargas/CA0979-LINL?from=sale,Casa,Rio Grande,Getúlio Vargas,2 Quartos,0,2 Banheiros,1 Vaga,"134 m²
 Área construída",191000
